DEPT,SUBJECT,TERMDESC,CRN,COURSE,TITLE,MEET1,INSTR,WHERE1,WHERE2,MAXENRL,CREDS,DAY1,DAY2,BEGINTIME1,ENDTIME1,BEGINTIME2,ENDTIME2,rptWHERE,rptDAYS,rptTIME
CC,Community Outreach Non-Credit,Spring 2024,35808,CONC 3089-01,Live Entmt 4 Modules,C,"Simpson, Steve (P)",MACEY ,MACEY ,5,0,R,F,,,,,MACEY  / MACEY ,R,
CC,Community Outreach Non-Credit,Spring 2024,35809,CONC 3089-02,Live Entmt 8 Modules,C,"Simpson, Steve (P)",MACEY ,MACEY ,5,0,R,F,,,,,MACEY  / MACEY ,R,
CEE,Civil Engineering,Spring 2024,35570,CE 3001-01,Intro to Construction Engr,L,"Wilson, Claudia Mara (P)",JONESA 106, ,23,3,TR,,1230,1345,,,JONESA 106,TR,1230-1345
CEE,Civil Engineering,Spring 2024,35571,CE 4001-01,Finite Element Analysis for CE,L,"Morris Svoboda, Isabel (P)",JONES 106, ,25,3,TR,,1100,1215,,,JONES 106,TR,1100-1215
CEE,Civil Engineering,Spring 2024,35572,CE 4006-01,Design of Steel Structures,L,"Cook, Wesley (P)",JONESA 106, ,23,3,MWF,,1000,1050,,,JONESA 106,MWF,1000-1050
CEE,Civil Engineering,Spring 2024,35573,CE 4014-01,Adv Design of Concrete Struct,L,"Cook, Wesley (P)",JONESA 106, ,23,3,MWF,,1100,1150,,,JONESA 106,MWF,1100-1150
CEE,Civil Engineering,Spring 2024,35719,CE 4016-01,NDT & SHM,L,"Morris Svoboda, Isabel (P)",JONESA 102, ,25,3,TR,,1400,1515,,,JONESA 102,TR,1400-1515
CEE,Civil Engineering,Spring 2024,35574,CE 4023-01,Open Channel Hydraulics,D,"Richardson, Clinton (P)",JONESA 106, ,23,3,MWF,,1300,1350,,,JONESA 106,MWF,1300-1350
CEE,Civil Engineering,Spring 2024,35591,CE 4082-01,Senior Engineering Design II,D,"Wilson, Claudia Mara (P)",WORKC 310, ,8,2,W,,1500,1700,,,WORKC 310,W,1500-1700
CEE,Civil Engineering,Spring 2024,35593,CE 4082-02,Senior Engineering Design II,L,"Wilson, Claudia Mara (P)",JONESA 101, ,8,2,W,,1500,1700,,,JONESA 101,W,1500-1700
CEE,Civil and Environmental Engr.,Spring 2024,35576,CEE 5006-01,Design of Steel Structures,L,"Cook, Wesley (P)",JONESA 106, ,5,3,MWF,,1000,1050,,,JONESA 106,MWF,1000-1050
CEE,Civil and Environmental Engr.,Spring 2024,35582,CEE 5009-01,Advanced Design of Concrete S,L,"Cook, Wesley (P)",JONESA 106, ,5,3,MWF,,1100,1150,,,JONESA 106,MWF,1100-1150
CEE,Civil and Environmental Engr.,Spring 2024,35595,CEE 5014-01,Energy & Environment,L,"Carrico, Christian (P)",JONES 106, ,16,3,TR,,930,1045,,,JONES 106,TR,0930-1045
CEE,Civil and Environmental Engr.,Spring 2024,35579,CEE 5023-01,Open Channel Hydraulics,L,"Richardson, Clinton (P)",JONESA 106, ,5,3,MWF,,1300,1350,,,JONESA 106,MWF,1300-1350
CEE,Civil and Environmental Engr.,Spring 2024,35575,CEE 5043-01,Foundation Design & Analysis,L,,JONESA 104, ,5,3,TR,,1100,1215,,,JONESA 104,TR,1100-1215
CEE,Civil and Environmental Engr.,Spring 2024,35269,CEE 5071-01,Engr Biofilms:Water & Wastewat,L,"Harb, Moustapha (P)",JONESA 106, ,10,3,M,,1400,1630,,,JONESA 106,M,1400-1630
CEE,Civil and Environmental Engr.,Spring 2024,35887,CEE 5081-01,Environmental Chemistry,L,"Rubasinghege, Gayan (P)", , ,1,3,,,,,,, ,,
CEE,Civil and Environmental Engr.,Spring 2024,34350,CEE 5091-01,Thesis,T,"Richardson, Clinton (P)", , ,2,Variable,,,,,,, ,,
CEE,Civil and Environmental Engr.,Spring 2024,34351,CEE 5091-02,Thesis,T,"Carrico, Christian (P)", , ,2,Variable,,,,,,, ,,
CEE,Civil and Environmental Engr.,Spring 2024,34353,CEE 5091-03,Thesis,T,"Wilson, Claudia Mara (P)", , ,2,Variable,,,,,,, ,,
CEE,Civil and Environmental Engr.,Spring 2024,34355,CEE 5091-04,Thesis,T,"Cook, Wesley (P)", , ,2,Variable,,,,,,, ,,
CEE,Civil and Environmental Engr.,Spring 2024,35278,CEE 5091-05,Thesis,T,"Morris Svoboda, Isabel (P)", , ,2,Variable,,,,,,, ,,
CEE,Civil and Environmental Engr.,Spring 2024,35580,CEE 5091-06,Thesis,T,"Harb, Moustapha (P)", , ,2,Variable,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,35331,CH E 3027-01,Principles Chem Eng II,L,"Lee, Youngmin (P)",CRAMER 127, ,20,3,TR,,930,1045,,,CRAMER 127,TR,0930-1045
CH E,Chemical Engineering,Spring 2024,35335,CH E 3045L-01,Chemical Engr. Design Lab,B,"Chowdhury, Sanchari (P)",JONES 201, ,20,1,M,,1400,1650,,,JONES 201,M,1400-1650
CH E,Chemical Engineering,Spring 2024,35341,CH E 3051-01,Chemical Process Kinetics,D,"Lee, Youngmin (P)",JONES 227, ,20,3,TR,,1230,1345,,,JONES 227,TR,1230-1345
CH E,Chemical Engineering,Spring 2024,35334,CH E 3052-01,Separation Process,D,"Yu, Jianjia (P)",JONES 227, ,20,3,MWF,,1100,1150,,,JONES 227,MWF,1100-1150
CH E,Chemical Engineering,Spring 2024,35703,CH E 3089F-01,IRTB,L,, , ,1,2,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,35704,CH E 3089F-02,First Responder Special Topics,L,, , ,5,2,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,35888,CH E 3089F-03,First Responder Special Topics,,, , ,1,2,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,35408,CH E 4008-01,Cooperative Education,O,"Choudhury, Pabitra (P)",JONES 106, ,10,1,MW,,1000,1050,,,JONES 106,MW,1000-1050
CH E,Chemical Engineering,Spring 2024,35337,CH E 4043-01,Process Dynamics & Control,D,"Chowdhury, Sanchari (P)",MSEC 103, ,22,2,MW,,1000,1050,,,MSEC 103,MW,1000-1050
CH E,Chemical Engineering,Spring 2024,35339,CH E 4043L-01,Process Dynamics & Control Lab,B,"Chowdhury, Sanchari (P)",JONES 227, ,22,1,W,,1400,1650,,,JONES 227,W,1400-1650
CH E,Chemical Engineering,Spring 2024,35340,CH E 4062-01,"Plant Design, Econ, & Mgmt II",B,"Leclerc, Corey (P)",JONES 106, ,16,3,TR,,1230,1345,,,JONES 106,TR,1230-1345
CH E,Chemical Engineering,Spring 2024,35705,CH E 4078-01,Transport Process Modeling,L,"Choudhury, Pabitra (P)",SPEARE 16, ,10,3,TR,,930,1045,,,SPEARE 16,TR,0930-1045
CH E,Chemical Engineering,Spring 2024,35782,CH E 4085-01,Senior Seminar,S,"Price, Seth (P)",JONES 227, ,25,1,M,,1200,1250,,,JONES 227,M,1200-1250
CH E,Chemical Engineering,Spring 2024,35706,CH E 5078-01,Transport Process Modeling,L,"Choudhury, Pabitra (P)",SPEARE 16, ,10,3,TR,,930,1045,,,SPEARE 16,TR,0930-1045
CH E,Chemical Engineering,Spring 2024,35707,CH E 5078-01D,Transport Process Modeling,L,"Choudhury, Pabitra (P)",WEB , ,5,3,TR,,930,1045,,,WEB ,TR,0930-1045
CH E,Chemical Engineering,Spring 2024,34293,CH E 5091-01,Thesis,T,"Choudhury, Pabitra (P)", , ,10,Variable,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,34294,CH E 5091-02,Thesis,T,"Chowdhury, Sanchari (P)", , ,10,Variable,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,34295,CH E 5091-03,Thesis,T,"Leclerc, Corey (P)", , ,10,Variable,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,34296,CH E 5091-04,Thesis,T,"Lee, Youngmin (P)", , ,10,Variable,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,34307,CH E 5091-05,Thesis,T,"Tartis, Michaelann (P)", , ,10,Variable,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,34308,CH E 5091-06,Thesis,T,"Yu, Jianjia (P)", , ,10,Variable,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,35650,CH E 5095-01,Dissertation,P,"Choudhury, Pabitra (P)", , ,10,Variable,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,35652,CH E 5095-02,Dissertation,P,"Chowdhury, Sanchari (P)", , ,10,Variable,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,35653,CH E 5095-03,Dissertation,P,"Leclerc, Corey (P)", , ,10,Variable,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,35655,CH E 5095-04,Dissertation,P,"Lee, Youngmin (P)", , ,10,Variable,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,35656,CH E 5095-05,Dissertation,P,"Tartis, Michaelann (P)", , ,10,Variable,,,,,,, ,,
CH E,Chemical Engineering,Spring 2024,35657,CH E 5095-06,Dissertation,P,"Yu, Jianjia (P)", , ,10,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34159,CHEM 0130-01,Issues in Chem and Biochem,L,"Altig, Jeff (P)",LOPEZ 216, ,10,1,W,,1300,1350,,,LOPEZ 216,W,1300-1350
CHEM,Chemistry,Spring 2024,35882,CHEM 0189-01,Chemistry of Explosives,L,"Altig, Jeff (P) / Romero, Van",LOPEZ 216,LOPEZ 216,0,2,MWF,R,1000,1050,1400,1650,LOPEZ 216 / LOPEZ 216,MWF / R,1000-1050 / 1400-1650
CHEM,Chemistry,Spring 2024,34150,CHEM 0289-01,Chem Literature & Media,L,"Altig, Jeff (P)",LOPEZ 106, ,15,1,R,,2000,2050,,,LOPEZ 106,R,2000-2050
CHEM,Chemistry,Spring 2024,34072,CHEM 1215-01,General Chemistry I,L,"Pias, Sally (P)",LOPEZ 106, ,65,3,MWF,,1100,1150,,,LOPEZ 106,MWF,1100-1150
CHEM,Chemistry,Spring 2024,34075,CHEM 1215L-01,General Chemistry I Lab,B,"Altig, Jeff (P) / Khan, Rifat",LOPEZ 135, ,24,1,T,,1400,1630,,,LOPEZ 135,T,1400-1630
CHEM,Chemistry,Spring 2024,34076,CHEM 1215L-02,General Chemistry I Lab,B,"Altig, Jeff (P) / De Silva, Yagama Nipuni",LOPEZ 135, ,24,1,W,,1400,1630,,,LOPEZ 135,W,1400-1630
CHEM,Chemistry,Spring 2024,34077,CHEM 1215L-03,General Chemistry I Lab,B,"Altig, Jeff (P) / De Silva, Yagama Nipuni",LOPEZ 135, ,24,1,R,,1400,1630,,,LOPEZ 135,R,1400-1630
CHEM,Chemistry,Spring 2024,34081,CHEM 1225-01,General Chemistry II,L,"Madduma Bandarage, Ujith (P)",LOPEZ 106, ,70,3,MWF,,1000,1050,,,LOPEZ 106,MWF,1000-1050
CHEM,Chemistry,Spring 2024,35453,CHEM 1225-02,General Chemistry II,D,"Madduma Bandarage, Ujith (P)",LOPEZ 106, ,70,3,MWF,,1300,1350,,,LOPEZ 106,MWF,1300-1350
CHEM,Chemistry,Spring 2024,35454,CHEM 1225-03,General Chemistry II(Advanced),D,"Altig, Jeff (P) / Wemhoner, Jordyn",LOPEZ 106, ,31,3,MTWR,,1700,1750,,,LOPEZ 106,MTWR,1700-1750
CHEM,Chemistry,Spring 2024,34082,CHEM 1225L-01,General Chemistry II Lab,B,"Altig, Jeff (P) / Abfalterer, Quinn",LOPEZ 134, ,24,1,M,,1400,1630,,,LOPEZ 134,M,1400-1630
CHEM,Chemistry,Spring 2024,34083,CHEM 1225L-02,General Chemistry II Lab,B,"Altig, Jeff (P) / Martinez Pruet, Isabella",LOPEZ 134, ,24,1,M,,1830,2100,,,LOPEZ 134,M,1830-2100
CHEM,Chemistry,Spring 2024,34084,CHEM 1225L-03,General Chemistry II Lab,B,"Altig, Jeff (P) / Mathur, Miti",LOPEZ 134, ,24,1,T,,1400,1630,,,LOPEZ 134,T,1400-1630
CHEM,Chemistry,Spring 2024,35473,CHEM 1225L-04,General Chemistry II Lab,B,"Altig, Jeff (P) / Zakaria, Md Golam",LOPEZ 134, ,24,1,T,,1830,2100,,,LOPEZ 134,T,1830-2100
CHEM,Chemistry,Spring 2024,35475,CHEM 1225L-05,General Chemistry II Lab,B,"Altig, Jeff (P) / Mehanna, Shimaa",LOPEZ 134, ,24,1,W,,1400,1630,,,LOPEZ 134,W,1400-1630
CHEM,Chemistry,Spring 2024,35477,CHEM 1225L-06,General Chemistry II Lab,B,"Altig, Jeff (P) / Raman, Deven",LOPEZ 134, ,24,1,W,,1830,2100,,,LOPEZ 134,W,1830-2100
CHEM,Chemistry,Spring 2024,35479,CHEM 1225L-07,General Chemistry II Lab,B,"Altig, Jeff (P) / Mehanna, Shimaa",LOPEZ 134, ,24,1,R,,1400,1630,,,LOPEZ 134,R,1400-1630
CHEM,Chemistry,Spring 2024,35480,CHEM 1225L-08,General Chemistry II Lab,B,"Altig, Jeff (P) / Mathur, Miti",LOPEZ 134, ,24,1,R,,1830,2100,,,LOPEZ 134,R,1830-2100
CHEM,Chemistry,Spring 2024,34196,CHEM 3000-01,Directed Research,D,"Altig, Jeff (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34197,CHEM 3000-02,Directed Research,D,"Pias, Sally (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34198,CHEM 3000-03,Directed Research,D,"Piyasena, Menake (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34199,CHEM 3000-04,Directed Research,D,"Rubasinghege, Gayan (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34200,CHEM 3000-05,Directed Research,D,"Patidar, Praveen (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34201,CHEM 3000-06,Directed Research,D,"Holubowitch, Nicolas (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,35492,CHEM 3000-07,Directed Research,D,"Ams, Mark (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,35494,CHEM 3000-08,Directed Research,D,"Khandelwal, Megha (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,35498,CHEM 3001-01,The Chemistry Toolbox,L,"Rubasinghege, Gayan (P)",LOPEZ 216, ,10,1,W,,1700,1750,,,LOPEZ 216,W,1700-1750
CHEM,Chemistry,Spring 2024,35499,CHEM 3032-01,Physical Chemistry II,D,"Holubowitch, Nicolas (P)",JONESA 102, ,20,3,MWF,,1200,1250,,,JONESA 102,MWF,1200-1250
CHEM,Chemistry,Spring 2024,35708,CHEM 3032L-01,Physical Chemistry II Lab,B,"Altig, Jeff (P) / Senavirathna, Dhanika",LOPEZ 127, ,8,1,W,,1400,1630,,,LOPEZ 127,W,1400-1630
CHEM,Chemistry,Spring 2024,35515,CHEM 3034-01,Organic Chemistry II,D,"Ams, Mark (P)",LOPEZ 106, ,40,3,MWF,,900,950,,,LOPEZ 106,MWF,0900-0950
CHEM,Chemistry,Spring 2024,35663,CHEM 3034L-01,Organic Chemistry II Lab,B,"Altig, Jeff (P) / Dick, Samuel",LOPEZ 127, ,12,1,T,,1400,1630,,,LOPEZ 127,T,1400-1630
CHEM,Chemistry,Spring 2024,35667,CHEM 3034L-02,Organic Chemistry II Lab,B,"Altig, Jeff (P) / Kanaththage, Malsha Indeewari",LOPEZ 127, ,12,1,W,,1400,1630,,,LOPEZ 127,W,1400-1630
CHEM,Chemistry,Spring 2024,35673,CHEM 3034L-03,Organic Chemistry II Lab,B,"Altig, Jeff (P) / Kanaththage, Malsha Indeewari",LOPEZ 127, ,12,1,M,,1400,1630,,,LOPEZ 127,M,1400-1630
CHEM,Chemistry,Spring 2024,35674,CHEM 3043-01,Descriptive Inorganic Chem,L,"Holubowitch, Nicolas (P)",LOPEZ 106, ,20,3,TR,,1230,1345,,,LOPEZ 106,TR,1230-1345
CHEM,Chemistry,Spring 2024,35675,CHEM 3043L-01,Descriptive Inorganic Chem Lab,B,"Altig, Jeff (P) / Khan, Rifat / Koshkin, David",LOPEZ 127, ,12,1,R,,1400,1630,,,LOPEZ 127,R,1400-1630
CHEM,Chemistry,Spring 2024,35758,CHEM 3089-01,Poisons,L,"Altig, Jeff (P)",LOPEZ 106, ,25,3,MWF,,1200,1250,,,LOPEZ 106,MWF,1200-1250
CHEM,Chemistry,Spring 2024,35677,CHEM 4012-01,Adv. Topics in Analytical Chem,L,"Piyasena, Menake (P)",JONES 227, ,10,3,MWF,,1000,1050,,,JONES 227,MWF,1000-1050
CHEM,Chemistry,Spring 2024,35584,CHEM 4022-01,Environmental Chemistry,L,"Rubasinghege, Gayan (P)",WORKC 109, ,10,3,MW,,1100,1215,,,WORKC 109,MW,1100-1215
CHEM,Chemistry,Spring 2024,34219,CHEM 4030-01,Chem and Biochem Seminar,L,"Ams, Mark (P)",LOPEZ 106, ,20,1,F,,1400,1515,,,LOPEZ 106,F,1400-1515
CHEM,Chemistry,Spring 2024,35583,CHEM 4042-01,Biochemistry II,L,"Khandelwal, Megha (P)",LOPEZ 106, ,30,3,TR,,1100,1215,,,LOPEZ 106,TR,1100-1215
CHEM,Chemistry,Spring 2024,35578,CHEM 4042L-01,Biochemistry II Lab,B,"Khandelwal, Megha (P) / Biswas, Rana",LOPEZ 127, ,8,1,M,,1400,1630,,,LOPEZ 127,M,1400-1630
CHEM,Chemistry,Spring 2024,35587,CHEM 4046-01,Polymer Chemistry,L,"Madduma Bandarage, Ujith (P)",JONES 227, ,10,3,MWF,,900,950,,,JONES 227,MWF,0900-0950
CHEM,Chemistry,Spring 2024,35857,CHEM 4091-01,Directed Study,D,"Ams, Mark (P)", , ,1,1,,,,,,, ,,
CHEM,Chemistry,Spring 2024,35890,CHEM 4091-02,Directed Study,D,"Rubasinghege, Gayan (P)", , ,1,2,,,,,,, ,,
CHEM,Chemistry,Spring 2024,35589,CHEM 4094-01,Senior Research & Thesis II,D,"Patidar, Praveen (P) / Pias, Sally", , ,5,2,,,,,,, ,,
CHEM,Chemistry,Spring 2024,35590,CHEM 4094-02,Senior Research & Thesis II,D,"Holubowitch, Nicolas (P) / Pias, Sally",TBA , ,5,2,,,,,,,TBA ,,
CHEM,Chemistry,Spring 2024,35592,CHEM 4094-03,Senior Research & Thesis II,D,"Rubasinghege, Gayan (P) / Pias, Sally",TBA , ,5,2,,,,,,,TBA ,,
CHEM,Chemistry,Spring 2024,35818,CHEM 4094-04,Senior Research & Thesis II,D,"Frey, Bonnie (P) / Pias, Sally", , ,5,2,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34245,CHEM 5000-01,Directed Research,D,"Altig, Jeff (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34246,CHEM 5000-02,Directed Research,D,"Pias, Sally (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34247,CHEM 5000-03,Directed Research,D,"Piyasena, Menake (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34249,CHEM 5000-04,Directed Research,D,"Rubasinghege, Gayan (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34250,CHEM 5000-05,Directed Research,D,"Patidar, Praveen (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34251,CHEM 5000-06,Directed Research,D,"Holubowitch, Nicolas (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,35621,CHEM 5000-07,Directed Research,D,"Ams, Mark (P)", , ,10,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,35623,CHEM 5000-08,Directed Research,D,"Khandelwal, Megha (P)", , ,0,1,,,,,,, ,,
CHEM,Chemistry,Spring 2024,35626,CHEM 5012-01,Adv. Topics in Analytical Chem,L,"Piyasena, Menake (P)",JONES 227, ,12,3,MWF,,1000,1050,,,JONES 227,MWF,1000-1050
CHEM,Chemistry,Spring 2024,35635,CHEM 5022-01,Environmental Chemistry,L,"Rubasinghege, Gayan (P)",WORKC 109, ,10,3,MW,,1100,1215,,,WORKC 109,MW,1100-1215
CHEM,Chemistry,Spring 2024,35762,CHEM 5030-01,Graduate Seminar,S,"Ams, Mark (P)",LOPEZ 106, ,30,1,F,,1400,1515,,,LOPEZ 106,F,1400-1515
CHEM,Chemistry,Spring 2024,35649,CHEM 5046-01,Polymer Chemistry,L,"Madduma Bandarage, Ujith (P)",JONES 227, ,10,3,MWF,,900,950,,,JONES 227,MWF,0900-0950
CHEM,Chemistry,Spring 2024,34258,CHEM 5091-01,Thesis,T,"Altig, Jeff (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34259,CHEM 5091-02,Thesis,T,"Pias, Sally (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34261,CHEM 5091-03,Thesis,T,"Piyasena, Menake (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34262,CHEM 5091-04,Thesis,T,"Rubasinghege, Gayan (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34264,CHEM 5091-05,Thesis,T,"Holubowitch, Nicolas (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34265,CHEM 5091-06,Thesis,T,"Rubasinghege, Gayan (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34266,CHEM 5091-07,Thesis,T,"Ams, Mark (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34268,CHEM 5091-08,Thesis,T,"Khandelwal, Megha (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34269,CHEM 5095-01,Dissertation,P,"Altig, Jeff (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34270,CHEM 5095-02,Dissertation,P,"Pias, Sally (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34271,CHEM 5095-03,Dissertation,P,"Piyasena, Menake (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34272,CHEM 5095-04,Dissertation,P,"Rubasinghege, Gayan (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34274,CHEM 5095-05,Dissertation,P,"Patidar, Praveen (P)", , ,8,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,34275,CHEM 5095-06,Dissertation,P,"Holubowitch, Nicolas (P)", , ,5,Variable,,,,,,, ,,
CHEM,Chemistry,Spring 2024,35659,CHEM 5095-07,Dissertation,P,"Ams, Mark (P)", , ,10,1,,,,,,, ,,
CHEM,Chemistry,Spring 2024,35661,CHEM 5095-08,Dissertation,P,"Khandelwal, Megha (P)", , ,10,1,,,,,,, ,,
CSE,Accounting,Spring 2024,35440,ACCT 2120-01,Principles of Accounting II,L,"Ghimire, Suraj (P)",SPEARE 19, ,20,3,TR,,930,1045,,,SPEARE 19,TR,0930-1045
CSE,Accounting,Spring 2024,35836,ACCT 3071-01,Financial Accounting,L,"Marsyla, Carrie (P)",SPEARE 117, ,20,3,TR,,1700,1815,,,SPEARE 117,TR,1700-1815
CSE,Computer Science & Engineering,Spring 2024,34009,CSE 101-01,Intro Comp Sci & Info Tech,L,"Algaraibeh, Sana'a (P)",CRAMER 213, ,28,2,MW,,1200,1250,,,CRAMER 213,MW,1200-1250
CSE,Computer Science & Engineering,Spring 2024,34106,CSE 101L-01,Intro Comp Sci & Info Tech Lab,B,"Algaraibeh, Sana'a (P)",CRAMER 213, ,28,0,F,,1200,1250,,,CRAMER 213,F,1200-1250
CSE,Computer Science & Engineering,Spring 2024,34010,CSE 107-01,Intro to Programming Python,L,"Goettsche, John (P)",CRAMER 120, ,40,4,MWF,,1300,1350,,,CRAMER 120,MWF,1300-1350
CSE,Computer Science & Engineering,Spring 2024,34011,CSE 107L-01,Intro Programming Python Lab,B,,CRAMER 239, ,40,0,MWF,,1400,1450,,,CRAMER 239,MWF,1400-1450
CSE,Computer Science & Engineering,Spring 2024,34006,CSE 113-01,Introduction to Programming,L,"Knowles, Amy (P)",CRAMER 203, ,35,4,MWF,,1400,1450,,,CRAMER 203,MWF,1400-1450
CSE,Computer Science & Engineering,Spring 2024,34019,CSE 113L-01,Intro to Programming Lab,B,"Knowles, Amy (P)",CRAMER 203, ,35,0,MWF,,1500,1550,,,CRAMER 203,MWF,1500-1550
CSE,Computer Science & Engineering,Spring 2024,35409,CSE 117-01,Data Structures in Python,L,"Goettsche, John (P)",CRAMER 203, ,30,3,MWF,,1100,1150,,,CRAMER 203,MWF,1100-1150
CSE,Computer Science & Engineering,Spring 2024,34004,CSE 122-01,Algorithms & Data Structures,L,"Algaraibeh, Sana'a (P)",CRAMER 107, ,40,3,MWF,,1100,1150,,,CRAMER 107,MWF,1100-1150
CSE,Computer Science & Engineering,Spring 2024,35433,CSE 213-01,Intro Obj Oriented Programming,L,"Algaraibeh, Sana'a (P)",CRAMER 120, ,40,3,MWF,,900,950,,,CRAMER 120,MWF,0900-0950
CSE,Computer Science & Engineering,Spring 2024,35451,CSE 222-01,Systems Programming,L,"Goettsche, John (P)",CRAMER 101, ,45,3,TR,,1400,1515,,,CRAMER 101,TR,1400-1515
CSE,Computer Science & Engineering,Spring 2024,35768,CSE 3007-01,Python for Data Science,L,"Algaraibeh, Sana'a (P)",CRAMER 124, ,30,3,MWF,,1400,1450,,,CRAMER 124,MWF,1400-1450
CSE,Computer Science & Engineering,Spring 2024,35767,CSE 3020-01,Video Game Design,L,"Knowles, Amy (P)",CRAMER 107, ,30,3,MWF,,1000,1050,,,CRAMER 107,MWF,1000-1050
CSE,Computer Science & Engineering,Spring 2024,35410,CSE 3024-01,Princ of Programming Language,L,"Soliman, Hamdy (P)",CRAMER 203, ,40,3,TR,,1230,1345,,,CRAMER 203,TR,1230-1345
CSE,Computer Science & Engineering,Spring 2024,35411,CSE 3026-01,Software Engineering,L,"Shin, Dongwan (P)",CRAMER 203, ,44,3,TR,,1530,1645,,,CRAMER 203,TR,1530-1645
CSE,Computer Science & Engineering,Spring 2024,35413,CSE 3031-01,Computer Architecture,L,"Zheng, Jun (P)",CRAMER 203, ,40,3,TR,,1100,1215,,,CRAMER 203,TR,1100-1215
CSE,Computer Science & Engineering,Spring 2024,35414,CSE 3042-01,Formal Languages & Automata,L,"Ramyaa, No Given Name (P)",CRAMER 203, ,40,3,TR,,1400,1515,,,CRAMER 203,TR,1400-1515
CSE,Computer Science & Engineering,Spring 2024,35415,CSE 3063-01,Computer Security,L,"Shin, Dongwan (P)",CRAMER 239, ,40,3,TR,,930,1045,,,CRAMER 239,TR,0930-1045
CSE,Computer Science & Engineering,Spring 2024,35417,CSE 3073-01,Intro to Database Systems,L,"Mazumdar, Subhasish (P)",CRAMER 239, ,40,3,MWF,,1100,1150,,,CRAMER 239,MWF,1100-1150
CSE,Computer Science & Engineering,Spring 2024,35419,CSE 3082-01,Ethical/Social Issues Comp/IT,L,"ChoGlueck, Christopher (P)",SPEARE 116, ,16,3,MWF,,1100,1150,,,SPEARE 116,MWF,1100-1150
CSE,Computer Science & Engineering,Spring 2024,35422,CSE 3082-02,Ethical/Social Issues Comp/IT,L,"ChoGlueck, Christopher (P)",SPEARE 116, ,16,3,MWF,,1300,1350,,,SPEARE 116,MWF,1300-1350
CSE,Computer Science & Engineering,Spring 2024,34468,CSE 3091-01,Cybersecurity Professional Dev,L,"Shin, Dongwan (P)",CRAMER 203, ,20,1,W,,1700,1750,,,CRAMER 203,W,1700-1750
